Version Number,File Name,LOC_Touched,NumberRevisions,NumberBugFix,LOC_Added,MAX_LOC_Added,Chg_Set_Size,Max_Chg_Set,AVG_Chg_Set,Avg_LOC_Added,Buggy
6,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/helpers/KeyIterator.java,0,0,0,0,0,0,0,0,0,No
6,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/helpers/KeySetReader.java,0,0,0,0,0,0,0,0,0,No
6,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/helpers/KeyStream.java,0,0,0,0,0,0,0,0,0,No
6,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/helpers/RevisionedConsumer.java,0,0,0,0,0,0,0,0,0,No
6,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/helpers/ValueStream.java,0,0,0,0,0,0,0,0,0,No
6,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/helpers/package-info.java,0,0,0,0,0,0,0,0,0,No
6,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/package-info.java,0,0,0,0,0,0,0,0,0,No
6,metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/Etcd64bitIdGeneratorTest.java,0,0,0,0,0,0,0,0,0,No
6,metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/EtcdClusterTest.java,0,0,0,0,0,0,0,0,0,No
6,metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/EtcdCookieTest.java,0,0,0,0,0,0,0,0,0,No
6,metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/EtcdLayoutManagerTest.java,0,0,0,0,0,0,0,0,0,No
6,metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/EtcdLedgerManagerTest.java,0,0,0,0,0,0,0,0,0,No
6,metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/EtcdRegistrationTest.java,0,0,0,0,0,0,0,0,0,No
6,metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/helpers/HelpersTest.java,0,0,0,0,0,0,0,0,0,No
6,metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/helpers/KeySetReaderTest.java,0,0,0,0,0,0,0,0,0,No
6,metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/integration/SmokeTest.java,0,0,0,0,0,0,0,0,0,No
6,metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/testing/EtcdBKClusterTestBase.java,0,0,0,0,0,0,0,0,0,No
6,metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/testing/EtcdContainer.java,0,0,0,0,0,0,0,0,0,No
6,metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/testing/EtcdTestBase.java,0,0,0,0,0,0,0,0,0,No
6,microbenchmarks/src/main/java/org/apache/bookkeeper/common/OrderedExecutorBenchmark.java,0,0,0,0,0,0,0,0,0,No
6,microbenchmarks/src/main/java/org/apache/bookkeeper/proto/ProtocolBenchmark.java,0,0,0,0,0,0,0,0,0,No
6,microbenchmarks/src/main/java/org/apache/bookkeeper/proto/checksum/DigestTypeBenchmark.java,0,0,0,0,0,0,0,0,0,No
6,microbenchmarks/src/main/java/org/apache/bookkeeper/stats/StatsLoggerBenchmark.java,0,0,0,0,0,0,0,0,0,No
6,microbenchmarks/src/main/java/org/apache/bookkeeper/stats/codahale/TimerBenchmark.java,0,0,0,0,0,0,0,0,0,No
6,stats/utils/src/main/java/org/apache/bookkeeper/stats/utils/StatsDocGenerator.java,0,0,0,0,0,0,0,0,0,No
6,stats/utils/src/main/java/org/apache/bookkeeper/stats/utils/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/StorageClient.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/exceptions/ApiException.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/exceptions/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/PTable.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/PTableBase.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/PTableReadView.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/PTableWriteView.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/Table.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/TableReadView.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/TableWriteView.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/Txn.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/exceptions/KvApiException.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/exceptions/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/CompareOpImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/DeleteOpImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/IncrementOpImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/OpFactoryImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/PutOpImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/RangeOpImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/TxnOpBuilderImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/TxnOpImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/DeleteOptionBuilderImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/DeleteOptionImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/IncrementOptionBuilderImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/IncrementOptionImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/OptionFactoryImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/PutOptionBuilderImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/PutOptionImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/RangeOptionBuilderImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/RangeOptionImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/DeleteResultImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/IncrementResultImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/KeyValueFactory.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/KeyValueImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/PutResultImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/RangeResultImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/ResultFactory.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/ResultImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/TxnResultImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/CompareOp.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/CompareResult.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/CompareTarget.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/DeleteOp.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/IncrementOp.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/Op.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/OpFactory.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/OpType.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/PutOp.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/RangeOp.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/TxnOp.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/TxnOpBuilder.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/Builder.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/DeleteOption.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/DeleteOptionBuilder.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/IncrementOption.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/IncrementOptionBuilder.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/Option.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/OptionFactory.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/Options.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/PutOption.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/PutOptionBuilder.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/RangeOption.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/RangeOptionBuilder.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/Code.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/DeleteResult.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/IncrementResult.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/KeyValue.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/PutResult.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/RangeResult.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/Result.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/TxnResult.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/stream/Position.java,0,0,0,0,0,0,0,0,0,No
6,stream/api/src/main/java/org/apache/bookkeeper/api/stream/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/bk-grpc-name-resolver/src/main/java/org/apache/bookkeeper/grpc/resolver/BKRegistrationNameResolver.java,0,0,0,0,0,0,0,0,0,No
6,stream/bk-grpc-name-resolver/src/main/java/org/apache/bookkeeper/grpc/resolver/BKRegistrationNameResolverProvider.java,0,0,0,0,0,0,0,0,0,No
6,stream/bk-grpc-name-resolver/src/main/java/org/apache/bookkeeper/grpc/resolver/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/bk-grpc-name-resolver/src/test/java/org/apache/bookkeeper/grpc/resolver/BKRegistrationNameResolverTest.java,0,0,0,0,0,0,0,0,0,No
6,stream/bk-grpc-name-resolver/src/test/java/org/apache/bookkeeper/grpc/resolver/GrpcChannelsTest.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/all/src/main/java/org/apache/bookkeeper/clients/SimpleClientBase.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/all/src/main/java/org/apache/bookkeeper/clients/SimpleStorageClientImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/all/src/main/java/org/apache/bookkeeper/clients/StorageClientBuilder.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/all/src/main/java/org/apache/bookkeeper/clients/StorageClientImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/all/src/main/java/org/apache/bookkeeper/clients/admin/SimpleStorageAdminClientImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/all/src/main/java/org/apache/bookkeeper/clients/admin/StorageAdminClient.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/all/src/main/java/org/apache/bookkeeper/clients/admin/StorageAdminClientImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/all/src/main/java/org/apache/bookkeeper/clients/admin/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/all/src/main/java/org/apache/bookkeeper/clients/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/all/src/test/java/org/apache/bookkeeper/clients/StorageClientImplTest.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/all/src/test/java/org/apache/bookkeeper/clients/TestStorageClientBuilder.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/all/src/test/java/org/apache/bookkeeper/clients/admin/TestStorageAdminClientImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/config/StorageClientSettings.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/config/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/ClientException.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/InternalServerException.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/InvalidNamespaceNameException.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/InvalidStreamNameException.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/NamespaceExistsException.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/NamespaceNotFoundException.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/StorageContainerException.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/StreamExistsException.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/StreamNotFoundException.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/channel/StorageServerChannel.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/channel/StorageServerChannelManager.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/channel/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/container/StorageContainerChannel.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/container/StorageContainerChannelFactory.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/container/StorageContainerChannelManager.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/container/StorageContainerClientInterceptor.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/container/StorageContainerInfo.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/container/StorageContainerManager.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/container/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/LocationClientImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/MetaRangeClientImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/ProtocolInternalUtils.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/RootRangeClientImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/RootRangeClientImplWithRetries.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/StorageServerClientManagerImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/StreamMetadataCache.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/api/HashStreamRanges.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/api/LocationClient.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/api/MetaRangeClient.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/api/RootRangeClient.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/api/StorageServerClientManager.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/api/StreamRanges.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/api/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/mr/MetaRangeRequestProcessor.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/mr/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/routing/RangeRouter.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/routing/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/resolver/EndpointResolver.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/resolver/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/utils/ClientConstants.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/utils/ClientResources.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/utils/GrpcChannels.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/utils/GrpcUtils.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/utils/ListenableFutureRpcProcessor.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/utils/NetUtils.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/utils/RetryUtils.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/utils/RpcUtils.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/utils/package-info.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/config/TestStorageClientSettings.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/grpc/GrpcClientTestBase.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/channel/TestStorageServerChannel.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/channel/TestStorageServerChannelManager.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/container/TestStorageContainerChannel.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/container/TestStorageContainerChannelManager.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/container/TestStorageContainerInfo.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/container/TestStorageContainerManager.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/RootRangeClientImplTestBase.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/RootRangeClientImplWithRetriesTest.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestLocationClientImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestMetaRangeClientImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestProtocolInternalUtils.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestRootRangeClientCreateNamespaceRpc.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestRootRangeClientCreateStreamRpc.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestRootRangeClientDeleteNamespaceRpc.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestRootRangeClientDeleteStreamRpc.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestRootRangeClientGetNamespaceRpc.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestRootRangeClientGetStreamByIdRpc.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestRootRangeClientGetStreamRpc.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestStorageServerClientManagerImpl.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestStreamMetadataCache.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/api/TestHashStreamRanges.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/api/TestStreamRanges.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/utils/GrpcChannelsTest.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/utils/ListenableFutureRpcProcessorTest.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/utils/RpcUtilsTest.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/utils/TestNetUtils.java,0,0,0,0,0,0,0,0,0,No
6,stream/clients/java/kv/src/main/java/org/apache/bookkeeper/clients/impl/kv/ByteBufTableImpl.java,0,0,0,0,0,0,0,0,0,No
